thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
124,0,124,[np.float64(-0.37875)],[np.float64(0.37125)],[1],[0],[0],[1.6084790830027487],['target'],124,0,124,0,244.0620465840002,,5,244.05495595899993,244.0620465840002,244.0620465840002,0.010845459000847768,245.66350333399896,[np.float64(-0.37875)],[np.float64(0.37125)],[1],[0],[0],[1.6084790830027487],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
125,0,125,[np.float64(0.06)],[np.float64(0.3875)],[1],[0],[0],[1.114141333000589],['target'],125,0,125,0,245.68482604199744,,5,245.67677674999868,245.68482604199744,245.68482604199744,0.013108584000292467,246.79100874999858,[np.float64(0.06)],[np.float64(0.3875)],[1],[0],[0],[1.114141333000589],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
126,0,126,[np.float64(0.06125)],[np.float64(-0.40375)],[1],[0],[0],[1.9301047919980192],['target'],126,0,126,0,246.82394804199794,,10,246.8141383339971,246.82394804199794,246.82394804199794,0.022930999999516644,248.74429849999797,[np.float64(0.06125)],[np.float64(-0.40375)],[1],[0],[0],[1.9301047919980192],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
127,0,127,[np.float64(-0.34625)],[np.float64(0.31)],[1],[0],[0],[1.3527666250010952],['target'],127,0,127,0,248.76215662499817,,5,248.75519491699743,248.76215662499817,248.76215662499817,0.010736459000327159,250.10804825000014,[np.float64(-0.34625)],[np.float64(0.31)],[1],[0],[0],[1.3527666250010952],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
128,0,128,[np.float64(-0.32125)],[np.float64(-0.07125)],[1],[0],[0],[1.1337214999985008],['target'],128,0,128,0,250.12908587499987,,5,250.12142674999996,250.12908587499987,250.12908587499987,0.01317400000334601,251.25520154199694,[np.float64(-0.32125)],[np.float64(-0.07125)],[1],[0],[0],[1.1337214999985008],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
129,0,129,[np.float64(0.34625)],[np.float64(-0.04625)],[1],[0],[0],[1.7630982080008835],['target'],129,0,129,0,251.28581145899807,,10,251.27609883399782,251.28581145899807,251.28581145899807,0.02075245900050504,253.03924270899734,[np.float64(0.34625)],[np.float64(-0.04625)],[1],[0],[0],[1.7630982080008835],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
130,0,130,[np.float64(0.15375)],[np.float64(0.405)],[1],[0],[0],[1.2981974169997557],['target'],130,0,130,0,253.06786279199878,,10,253.05785783399915,253.06786279199878,253.06786279199878,0.018459333001374034,254.35609991699675,[np.float64(0.15375)],[np.float64(0.405)],[1],[0],[0],[1.2981974169997557],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
131,0,131,[np.float64(0.0575)],[np.float64(0.09875)],[1],[0],[0],[1.0551933749993623],['target'],131,0,131,0,254.37480754199714,,5,254.3674962499972,254.37480754199714,254.37480754199714,0.011240332998568192,255.42273550000027,[np.float64(0.0575)],[np.float64(0.09875)],[1],[0],[0],[1.0551933749993623],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
132,0,132,[np.float64(-0.385)],[np.float64(0.43125)],[1],[0],[0],[1.3952545409993036],['target'],132,0,132,0,255.44142608399852,,5,255.434300334,255.44142608399852,255.44142608399852,0.011436624998168554,256.82962779199806,[np.float64(-0.385)],[np.float64(0.43125)],[1],[0],[0],[1.3952545409993036],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
133,0,133,[np.float64(0.00125)],[np.float64(0.49125)],[1],[0],[0],[1.4031514589987637],['target'],133,0,133,0,256.85091329199713,,5,256.8429299169984,256.85091329199713,256.85091329199713,0.013134000000718515,258.24614904199916,[np.float64(0.00125)],[np.float64(0.49125)],[1],[0],[0],[1.4031514589987637],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
134,0,134,[np.float64(-0.02)],[np.float64(0.23875)],[1],[0],[0],[1.0631617090002692],['target'],134,0,134,0,258.26626908399703,,5,258.2586357090004,258.26626908399703,258.26626908399703,0.012312957998801721,259.3218562919974,[np.float64(-0.02)],[np.float64(0.23875)],[1],[0],[0],[1.0631617090002692],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
135,0,135,[np.float64(0.21125)],[np.float64(-0.46125)],[1],[0],[0],[1.5049569590009924],['target'],135,0,135,0,259.3423737919984,,5,259.3346786669972,259.3423737919984,259.3423737919984,0.012669542000367073,260.8397010839981,[np.float64(0.21125)],[np.float64(-0.46125)],[1],[0],[0],[1.5049569590009924],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
136,0,136,[np.float64(-0.37125)],[np.float64(0.3875)],[1],[0],[0],[1.692355334002059],['target'],136,0,136,0,260.8593018339998,,5,260.85184124999796,260.8593018339998,260.8593018339998,0.011941625001782086,262.5442652499987,[np.float64(-0.37125)],[np.float64(0.3875)],[1],[0],[0],[1.692355334002059],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
137,0,137,[np.float64(-0.3475)],[np.float64(0.2525)],[1],[0],[0],[0.8658204579987796],['target'],137,0,137,0,262.56458012499934,,5,262.5570009589974,262.56458012499934,262.56458012499934,0.01257291700312635,263.4228867089987,[np.float64(-0.3475)],[np.float64(0.2525)],[1],[0],[0],[0.8658204579987796],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
138,0,138,[np.float64(0.06375)],[np.float64(-0.42625)],[1],[0],[0],[2.061021334000543],['target'],138,0,138,0,263.4535716669998,,10,263.4438231669992,263.4535716669998,263.4535716669998,0.020777375000761822,265.504884209,[np.float64(0.06375)],[np.float64(-0.42625)],[1],[0],[0],[2.061021334000543],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
139,0,139,[np.float64(0.2675)],[np.float64(-0.3325)],[1],[0],[0],[1.5773668750007346],['target'],139,0,139,0,265.5239107089983,,5,265.51653879199876,265.5239107089983,265.5239107089983,0.011499874999572057,267.0939728339981,[np.float64(0.2675)],[np.float64(-0.3325)],[1],[0],[0],[1.5773668750007346],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
140,0,140,[np.float64(0.1475)],[np.float64(0.39)],[1],[0],[0],[1.2617447080010606],['target'],140,0,140,0,267.12610012499863,,10,267.11611812499905,267.12610012499863,267.12610012499863,0.021963916002277983,268.3779090419994,[np.float64(0.1475)],[np.float64(0.39)],[1],[0],[0],[1.2617447080010606],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
141,0,141,[np.float64(0.40875)],[np.float64(0.4075)],[1],[0],[0],[1.258233458000177],['target'],141,0,141,0,268.4067827919971,,10,268.3970450839988,268.4067827919971,268.4067827919971,0.018975250000949018,269.655366084,[np.float64(0.40875)],[np.float64(0.4075)],[1],[0],[0],[1.258233458000177],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
142,0,142,[np.float64(0.3075)],[np.float64(-0.305)],[1],[0],[0],[1.8137148329988122],['target'],142,0,142,0,269.68550408399824,,10,269.6758197499985,269.68550408399824,269.68550408399824,0.020224375002726447,271.48959549999927,[np.float64(0.3075)],[np.float64(-0.305)],[1],[0],[0],[1.8137148329988122],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
143,0,143,[np.float64(0.34375)],[np.float64(0.40875)],[1],[0],[0],[1.5399588750005933],['target'],143,0,143,0,271.5081879999998,,5,271.5008403339998,271.5081879999998,271.5081879999998,0.01104704200042761,273.04089454199857,[np.float64(0.34375)],[np.float64(0.40875)],[1],[0],[0],[1.5399588750005933],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
144,0,144,[np.float64(0.45875)],[np.float64(-0.24)],[1],[0],[0],[1.8189781670007505],['target'],144,0,144,0,273.0617068339998,,5,273.0539736669998,273.0617068339998,273.0617068339998,0.012909959001262905,274.8730128749994,[np.float64(0.45875)],[np.float64(-0.24)],[1],[0],[0],[1.8189781670007505],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
145,0,145,[np.float64(0.1625)],[np.float64(-0.3825)],[1],[0],[0],[1.5949333329990623],['target'],145,0,145,0,274.9040137919983,,10,274.8939790419972,274.9040137919983,274.9040137919983,0.020795958997041453,276.4889592090003,[np.float64(0.1625)],[np.float64(-0.3825)],[1],[0],[0],[1.5949333329990623],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
146,0,146,[np.float64(0.2075)],[np.float64(-0.00875)],[1],[0],[0],[1.1530664580022858],['target'],146,0,146,0,276.5178795419997,,10,276.5080761249992,276.5178795419997,276.5178795419997,0.01895791700007976,277.6611892499968,[np.float64(0.2075)],[np.float64(-0.00875)],[1],[0],[0],[1.1530664580022858],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
147,0,147,[np.float64(0.24375)],[np.float64(-0.47875)],[1],[0],[0],[1.4129767080012243],['target'],147,0,147,0,277.69067962499685,,10,277.6810109170001,277.69067962499685,277.69067962499685,0.019664667001052294,279.09403320899946,[np.float64(0.24375)],[np.float64(-0.47875)],[1],[0],[0],[1.4129767080012243],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
148,0,148,[np.float64(-0.02375)],[np.float64(0.465)],[1],[0],[0],[3.7484726250004314],['target'],148,0,148,0,279.12130012499983,,10,279.1122136249978,279.12130012499983,279.12130012499983,0.018037042002106318,282.8607357089968,[np.float64(-0.02375)],[np.float64(0.465)],[1],[0],[0],[3.7484726250004314],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
149,0,149,[np.float64(0.2275)],[np.float64(-0.0725)],[1],[0],[0],[1.8476722500017786],['target'],149,0,149,0,282.88962133399764,,10,282.8800279999996,282.88962133399764,282.88962133399764,0.01912566600003629,284.7277463339997,[np.float64(0.2275)],[np.float64(-0.0725)],[1],[0],[0],[1.8476722500017786],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
150,0,150,[np.float64(-0.0575)],[np.float64(0.27625)],[1],[0],[0],[1.613691624999774],['target'],150,0,150,0,284.74548258399955,,5,284.73865133399886,284.74548258399955,284.74548258399955,0.010761916997580556,286.35239891699894,[np.float64(-0.0575)],[np.float64(0.27625)],[1],[0],[0],[1.613691624999774],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
151,0,151,[np.float64(-0.3575)],[np.float64(-0.175)],[1],[0],[0],[2.744665457998053],['target'],151,0,151,0,286.36777449999863,,5,286.3613897089999,286.36777449999863,286.36777449999863,0.008871124999132007,289.1061175839968,[np.float64(-0.3575)],[np.float64(-0.175)],[1],[0],[0],[2.744665457998053],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
152,0,152,[np.float64(-0.0625)],[np.float64(-0.09375)],[1],[0],[0],[2.944867999998678],['target'],152,0,152,0,289.1369197499989,,10,289.12740279199716,289.1369197499989,289.1369197499989,0.021122958001797087,292.07232345899683,[np.float64(-0.0625)],[np.float64(-0.09375)],[1],[0],[0],[2.944867999998678],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
153,0,153,[np.float64(0.38125)],[np.float64(-0.16375)],[1],[0],[0],[1.2695677910014638],['target'],153,0,153,0,292.10106187499696,,10,292.0909372499991,292.10106187499696,292.10106187499696,0.018450790998031152,293.3605581249976,[np.float64(0.38125)],[np.float64(-0.16375)],[1],[0],[0],[1.2695677910014638],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
154,0,154,[np.float64(0.32625)],[np.float64(0.325)],[1],[0],[0],[1.8228510829976585],['target'],154,0,154,0,293.37806583400015,,5,293.3710397920004,293.37806583400015,293.37806583400015,0.010317874999600463,295.1939628339969,[np.float64(0.32625)],[np.float64(0.325)],[1],[0],[0],[1.8228510829976585],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
155,0,155,[np.float64(-0.1725)],[np.float64(0.275)],[1],[0],[0],[1.7706585839987383],['target'],155,0,155,0,295.2128442920002,,5,295.2056530419977,295.2128442920002,295.2128442920002,0.011553124997590203,296.97637845899953,[np.float64(-0.1725)],[np.float64(0.275)],[1],[0],[0],[1.7706585839987383],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
156,0,156,[np.float64(-0.035)],[np.float64(-0.465)],[1],[0],[0],[1.9592029999985243],['target'],156,0,156,0,297.00605899999937,,10,296.9962601249972,297.00605899999937,297.00605899999937,0.01973695899869199,298.9555107089982,[np.float64(-0.035)],[np.float64(-0.465)],[1],[0],[0],[1.9592029999985243],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
157,0,157,[np.float64(-0.0175)],[np.float64(0.09375)],[1],[0],[0],[1.2692265829973621],['target'],157,0,157,0,298.9850729589998,,10,298.975173584,298.9850729589998,298.9850729589998,0.019496041000820696,300.2444422499975,[np.float64(-0.0175)],[np.float64(0.09375)],[1],[0],[0],[1.2692265829973621],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
158,0,158,[np.float64(0.27375)],[np.float64(-0.4125)],[1],[0],[0],[1.6335665000005974],['target'],158,0,158,0,300.2625468339975,,5,300.255538833997,300.2625468339975,300.2625468339975,0.010940416999801528,301.88917229199797,[np.float64(0.27375)],[np.float64(-0.4125)],[1],[0],[0],[1.6335665000005974],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
159,0,159,[np.float64(0.46875)],[np.float64(-0.43375)],[1],[0],[0],[1.3922560419996444],['target'],159,0,159,0,301.90914741699817,,5,301.9015217499982,301.90914741699817,301.90914741699817,0.01217670799815096,303.29384149999896,[np.float64(0.46875)],[np.float64(-0.43375)],[1],[0],[0],[1.3922560419996444],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
160,0,160,[np.float64(0.29125)],[np.float64(0.41625)],[1],[0],[0],[2.7077907090024382],['target'],160,0,160,0,303.32431962499686,,10,303.3144721669996,303.32431962499686,303.32431962499686,0.02045683300093515,306.0223253339973,[np.float64(0.29125)],[np.float64(0.41625)],[1],[0],[0],[2.7077907090024382],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
161,0,161,[np.float64(-0.49375)],[np.float64(-0.12875)],[1],[0],[0],[2.1953287920005096],['target'],161,0,161,0,306.0408896669978,,5,306.0339286249982,306.0408896669978,306.0408896669978,0.011430833001213614,308.22933287499836,[np.float64(-0.49375)],[np.float64(-0.12875)],[1],[0],[0],[2.1953287920005096],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
162,0,162,[np.float64(0.31375)],[np.float64(0.18625)],[1],[0],[0],[1.508534624997992],['target'],162,0,162,0,308.26160091699785,,10,308.251640167,308.26160091699785,308.26160091699785,0.022127959000499686,309.760224499998,[np.float64(0.31375)],[np.float64(0.18625)],[1],[0],[0],[1.508534624997992],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
163,0,163,[np.float64(-0.0675)],[np.float64(0.09375)],[1],[0],[0],[1.902136208002048],['target'],163,0,163,0,309.77804633399865,,5,309.77113216699945,309.77804633399865,309.77804633399865,0.01074079200043343,311.67335004199776,[np.float64(-0.0675)],[np.float64(0.09375)],[1],[0],[0],[1.902136208002048],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
164,0,164,[np.float64(-0.37375)],[np.float64(-0.4125)],[1],[0],[0],[1.923146208999242],['target'],164,0,164,0,311.6945011249991,,5,311.68675545899896,311.6945011249991,311.6945011249991,0.013194000002840767,313.6099670839976,[np.float64(-0.37375)],[np.float64(-0.4125)],[1],[0],[0],[1.923146208999242],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
165,0,165,[np.float64(-0.45375)],[np.float64(-0.22875)],[1],[0],[0],[1.7051773339990177],['target'],165,0,165,0,313.6291695419968,,5,313.62170999999944,313.6291695419968,313.6291695419968,0.01160245899882284,315.3269636669975,[np.float64(-0.45375)],[np.float64(-0.22875)],[1],[0],[0],[1.7051773339990177],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
166,0,166,[np.float64(0.02625)],[np.float64(-0.475)],[1],[0],[0],[2.2498440419985855],['target'],166,0,166,0,315.34656812499816,,5,315.3392727089995,315.34656812499816,315.34656812499816,0.012124083001253894,317.5891819589997,[np.float64(0.02625)],[np.float64(-0.475)],[1],[0],[0],[2.2498440419985855],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
167,0,167,[np.float64(0.30625)],[np.float64(-0.1775)],[1],[0],[0],[2.1703170420005335],['target'],167,0,167,0,317.6095929999974,,5,317.60212279199914,317.6095929999974,317.6095929999974,0.012777083000401035,319.7725037499986,[np.float64(0.30625)],[np.float64(-0.1775)],[1],[0],[0],[2.1703170420005335],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
168,0,168,[np.float64(0.3225)],[np.float64(-0.295)],[1],[0],[0],[1.8280898750017514],['target'],168,0,168,0,319.80399599999873,,10,319.79383187499843,319.80399599999873,319.80399599999873,0.021164791000046534,321.62196758400023,[np.float64(0.3225)],[np.float64(-0.295)],[1],[0],[0],[1.8280898750017514],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
169,0,169,[np.float64(-0.49)],[np.float64(0.11625)],[1],[0],[0],[1.880582833000517],['target'],169,0,169,0,321.65079058399715,,10,321.6410528749984,321.65079058399715,321.65079058399715,0.018923166000604397,323.521671874998,[np.float64(-0.49)],[np.float64(0.11625)],[1],[0],[0],[1.880582833000517],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
170,0,170,[np.float64(0.10125)],[np.float64(-0.4425)],[1],[0],[0],[2.0745345830000588],['target'],170,0,170,0,323.5387235419985,,5,323.5312206669987,323.5387235419985,323.5387235419985,0.009413125000719447,325.60582379199695,[np.float64(0.10125)],[np.float64(-0.4425)],[1],[0],[0],[2.0745345830000588],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
171,0,171,[np.float64(0.0325)],[np.float64(-0.22125)],[1],[0],[0],[2.516215709001699],['target'],171,0,171,0,325.6374272089997,,10,325.62709337499837,325.6374272089997,325.6374272089997,0.02109616699817707,328.1433767089984,[np.float64(0.0325)],[np.float64(-0.22125)],[1],[0],[0],[2.516215709001699],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
172,0,172,"[np.float64(-0.275), np.float64(-0.3225)]","[np.float64(0.07625), np.float64(0.09875)]","[1, 1]","[0, 0]","[0, 0]","[1.9309079170016048, 2.864741834000597]","[None, 'target']",172,0,172,0,328.17182395899727,,10,328.162296708997,328.17182395899727,328.17182395899727,0.018744790999335237,331.02707737499804,"[np.float64(-0.275), np.float64(-0.3225)]","[np.float64(0.07625), np.float64(0.09875)]","[1, 1]","[0, 0]","[0, 0]","[1.9309079170016048, 2.864741834000597]","[None, 'target']",003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
173,0,173,[np.float64(-0.005)],[np.float64(-0.32625)],[1],[0],[0],[1.282912499998929],['target'],173,0,173,0,331.0455536669979,,5,331.03838658399764,331.0455536669979,331.0455536669979,0.01112575000297511,332.32136945899765,[np.float64(-0.005)],[np.float64(-0.32625)],[1],[0],[0],[1.282912499998929],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
174,0,174,[np.float64(-0.05625)],[np.float64(-0.1025)],[1],[0],[0],[1.155400000003283],['target'],174,0,174,0,332.34155087499676,,5,332.33406724999804,332.34155087499676,332.34155087499676,0.012520041997049702,333.4895284169979,[np.float64(-0.05625)],[np.float64(-0.1025)],[1],[0],[0],[1.155400000003283],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
175,0,175,[np.float64(-0.09)],[np.float64(0.04375)],[1],[0],[0],[0.9535023749995162],['target'],175,0,175,0,333.5086388339987,,5,333.5012185839987,333.5086388339987,333.5086388339987,0.011503375000756932,334.4547800839973,[np.float64(-0.09)],[np.float64(0.04375)],[1],[0],[0],[0.9535023749995162],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
176,0,176,[np.float64(-0.2875)],[np.float64(0.4675)],[1],[0],[0],[1.2962677920004353],['target'],176,0,176,0,334.47225366699786,,5,334.46482741699947,334.47225366699786,334.47225366699786,0.009925165999447927,335.7611552499984,[np.float64(-0.2875)],[np.float64(0.4675)],[1],[0],[0],[1.2962677920004353],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
177,0,177,[np.float64(0.10625)],[np.float64(0.4425)],[1],[0],[0],[1.6028025000014168],['target'],177,0,177,0,335.7817202089973,,5,335.77417991699986,335.7817202089973,335.7817202089973,0.012866124998254236,337.3770427499985,[np.float64(0.10625)],[np.float64(0.4425)],[1],[0],[0],[1.6028025000014168],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
178,0,178,[np.float64(0.03125)],[np.float64(-0.06875)],[1],[0],[0],[1.2373883330001263],['target'],178,0,178,0,337.39710299999933,,5,337.3895963750001,337.39710299999933,337.39710299999933,0.01239887500196346,338.6270538339995,[np.float64(0.03125)],[np.float64(-0.06875)],[1],[0],[0],[1.2373883330001263],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
179,0,179,[np.float64(0.155)],[np.float64(0.1175)],[1],[0],[0],[1.0206109579994518],['target'],179,0,179,0,338.64756545899945,,5,338.6400429999994,338.64756545899945,338.64756545899945,0.012829041999793844,339.66070949999994,[np.float64(0.155)],[np.float64(0.1175)],[1],[0],[0],[1.0206109579994518],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
180,0,180,[np.float64(0.47375)],[np.float64(0.39125)],[1],[0],[0],[1.6155375000016647],['target'],180,0,180,0,339.6808334999987,,5,339.67333362499994,339.6808334999987,339.6808334999987,0.012465540999983205,341.2889299999988,[np.float64(0.47375)],[np.float64(0.39125)],[1],[0],[0],[1.6155375000016647],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
181,0,181,[np.float64(-0.42)],[np.float64(-0.15875)],[1],[0],[0],[2.0294849579986476],['target'],181,0,181,0,341.318597958998,,10,341.30871716699767,341.318597958998,341.318597958998,0.01963262500066776,343.33824524999727,[np.float64(-0.42)],[np.float64(-0.15875)],[1],[0],[0],[2.0294849579986476],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
182,0,182,[np.float64(0.22125)],[np.float64(0.47625)],[1],[0],[0],[2.7603307079989463],['target'],182,0,182,0,343.3556733339974,,5,343.34883524999896,343.3556733339974,343.3556733339974,0.010432250001031207,346.10921795899776,[np.float64(0.22125)],[np.float64(0.47625)],[1],[0],[0],[2.7603307079989463],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
183,0,183,[np.float64(-0.03125)],[np.float64(-0.22)],[1],[0],[0],[2.131223415999557],['target'],183,0,183,0,346.13820233399747,,10,346.12831783399815,346.13820233399747,346.13820233399747,0.018966708001244115,348.2595919999985,[np.float64(-0.03125)],[np.float64(-0.22)],[1],[0],[0],[2.131223415999557],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
184,0,184,[np.float64(0.4775)],[np.float64(0.04875)],[1],[0],[0],[2.2225131250015693],['target'],184,0,184,0,348.2777074589976,,5,348.2708095839989,348.2777074589976,348.2777074589976,0.011055791997932829,350.4934086249996,[np.float64(0.4775)],[np.float64(0.04875)],[1],[0],[0],[2.2225131250015693],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
185,0,185,[np.float64(-0.06)],[np.float64(0.3675)],[1],[0],[0],[1.4661393329988641],['target'],185,0,185,0,350.5143521249993,,5,350.5066693749977,350.5143521249993,350.5143521249993,0.013066917003015988,351.9729025839988,[np.float64(-0.06)],[np.float64(0.3675)],[1],[0],[0],[1.4661393329988641],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
186,0,186,[np.float64(-0.255)],[np.float64(-0.4075)],[1],[0],[0],[1.8365985419986828],['target'],186,0,186,0,351.99415608399795,,5,351.9865612499998,351.99415608399795,351.99415608399795,0.01341929199770675,353.8232384999974,[np.float64(-0.255)],[np.float64(-0.4075)],[1],[0],[0],[1.8365985419986828],['target'],003,001,2025-09-30_11h28.14.176,Visual Search,,2025.1.1,None,2025-09-30 11h28.28.625223 +0530,
