thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
177,0,177,"[np.float64(0.28875), np.float64(0.3375)]","[np.float64(-0.3775), np.float64(-0.36375)]","[1, 1]","[0, 0]","[0, 0]","[1.1372903749979741, 1.653575374999491]","[None, 'target']",177,0,177,0,272.02785583399964,,5,272.02035745899775,272.02785583399964,272.02785583399964,0.01205462500001886,273.67399845899854,"[np.float64(0.28875), np.float64(0.3375)]","[np.float64(-0.3775), np.float64(-0.36375)]","[1, 1]","[0, 0]","[0, 0]","[1.1372903749979741, 1.653575374999491]","[None, 'target']",002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
178,0,178,[np.float64(-0.3625)],[np.float64(0.4)],[1],[0],[0],[1.976826334001089],['target'],178,0,178,0,273.6937087499973,,5,273.68612108399975,273.6937087499973,273.6937087499973,0.011908000000403263,275.66300754199983,[np.float64(-0.3625)],[np.float64(0.4)],[1],[0],[0],[1.976826334001089],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
179,0,179,"[np.float64(0.26375), np.float64(0.2625)]","[np.float64(-0.43), np.float64(-0.475)]","[1, 1]","[0, 0]","[0, 0]","[1.43140458400012, 1.936833542000386]","[None, 'target']",179,0,179,0,275.6822706669991,,5,275.6749267089981,275.6822706669991,275.6822706669991,0.011763874997996027,277.61180674999923,"[np.float64(0.26375), np.float64(0.2625)]","[np.float64(-0.43), np.float64(-0.475)]","[1, 1]","[0, 0]","[0, 0]","[1.43140458400012, 1.936833542000386]","[None, 'target']",002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
180,0,180,[np.float64(-0.3275)],[np.float64(0.0375)],[1],[0],[0],[1.3388092080022034],['target'],180,0,180,0,277.6308185839989,,5,277.6237239589973,277.6308185839989,277.6308185839989,0.011763624999730382,278.9625819169996,[np.float64(-0.3275)],[np.float64(0.0375)],[1],[0],[0],[1.3388092080022034],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
181,0,181,[np.float64(0.21)],[np.float64(-0.23125)],[1],[0],[0],[1.4466781659975823],['target'],181,0,181,0,278.9905485419986,,10,278.98223012499875,278.9905485419986,278.9905485419986,0.01950004099853686,280.42895637499896,[np.float64(0.21)],[np.float64(-0.23125)],[1],[0],[0],[1.4466781659975823],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
182,0,182,[np.float64(0.05625)],[np.float64(0.22125)],[1],[0],[0],[3.624033333002444],['target'],182,0,182,0,280.4460799999979,,5,280.4393210419985,280.4460799999979,280.4460799999979,0.010206500002823304,284.0634198339976,[np.float64(0.05625)],[np.float64(0.22125)],[1],[0],[0],[3.624033333002444],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
183,0,183,[np.float64(0.39875)],[np.float64(0.41375)],[1],[0],[0],[0.8207841250005004],['target'],183,0,183,0,284.0820142499979,,5,284.0748434169982,284.0820142499979,284.0820142499979,0.01125908299945877,284.8956861669976,[np.float64(0.39875)],[np.float64(0.41375)],[1],[0],[0],[0.8207841250005004],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
184,0,184,[np.float64(0.2825)],[np.float64(-0.16375)],[1],[0],[0],[1.0409015000004729],['target'],184,0,184,0,284.92517308400056,,10,284.91614208399915,284.92517308400056,284.92517308400056,0.020300042000599205,285.9570887919981,[np.float64(0.2825)],[np.float64(-0.16375)],[1],[0],[0],[1.0409015000004729],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
185,0,185,[np.float64(-0.15375)],[np.float64(0.3375)],[1],[0],[0],[1.586966000002576],['target'],185,0,185,0,285.9837627499983,,10,285.97551020899846,285.9837627499983,285.9837627499983,0.018249583001306746,287.5625134999973,[np.float64(-0.15375)],[np.float64(0.3375)],[1],[0],[0],[1.586966000002576],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
186,0,186,[np.float64(-0.0775)],[np.float64(0.4675)],[1],[0],[0],[0.8933410839999851],['target'],186,0,186,0,287.5879695000003,,10,287.57988391699837,287.5879695000003,287.5879695000003,0.017235125000297558,288.47326016700026,[np.float64(-0.0775)],[np.float64(0.4675)],[1],[0],[0],[0.8933410839999851],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
187,0,187,[np.float64(-0.2775)],[np.float64(-0.4175)],[1],[0],[0],[1.3805273329999181],['target'],187,0,187,0,288.48934516699956,,5,288.4825901669974,288.48934516699956,288.48934516699956,0.009200790998875163,289.86318050000045,[np.float64(-0.2775)],[np.float64(-0.4175)],[1],[0],[0],[1.3805273329999181],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
188,0,188,[np.float64(0.12375)],[np.float64(0.41)],[1],[0],[0],[1.1817258749979374],['target'],188,0,188,0,289.88262424999994,,5,289.8751764589979,289.88262424999994,289.88262424999994,0.011838541999168228,291.0569477499994,[np.float64(0.12375)],[np.float64(0.41)],[1],[0],[0],[1.1817258749979374],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
189,0,189,[np.float64(-0.3975)],[np.float64(0.2675)],[1],[0],[0],[1.8123784580020583],['target'],189,0,189,0,291.0849337920008,,10,291.07691562499895,291.0849337920008,291.0849337920008,0.019841416000417667,292.88933729199925,[np.float64(-0.3975)],[np.float64(0.2675)],[1],[0],[0],[1.8123784580020583],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
190,0,190,[np.float64(0.3025)],[np.float64(0.065)],[1],[0],[0],[1.383097292000457],['target'],190,0,190,0,292.9144863750007,,10,292.90676133399757,292.9144863750007,292.9144863750007,0.017267332998017082,294.2898963749976,[np.float64(0.3025)],[np.float64(0.065)],[1],[0],[0],[1.383097292000457],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
191,0,191,[np.float64(-0.3675)],[np.float64(-0.4725)],[1],[0],[0],[1.5794277080021857],['target'],191,0,191,0,294.306493666998,,5,294.2996950839988,294.306493666998,294.306493666998,0.009669916002167156,295.8791742499998,[np.float64(-0.3675)],[np.float64(-0.4725)],[1],[0],[0],[1.5794277080021857],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
192,0,192,[np.float64(0.41875)],[np.float64(0.07)],[1],[0],[0],[1.1506479169984232],['target'],192,0,192,0,295.89736670899947,,5,295.89014812499954,295.89736670899947,295.89736670899947,0.010846416997082997,297.04085891700015,[np.float64(0.41875)],[np.float64(0.07)],[1],[0],[0],[1.1506479169984232],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
193,0,193,[np.float64(0.35625)],[np.float64(-0.11875)],[1],[0],[0],[0.870334791001369],['target'],193,0,193,0,297.06084049999845,,5,297.0533368340002,297.06084049999845,297.06084049999845,0.012307916997087887,297.9237167499996,[np.float64(0.35625)],[np.float64(-0.11875)],[1],[0],[0],[0.870334791001369],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
194,0,194,"[np.float64(0.185), np.float64(0.01625), np.float64(-0.26875)]","[np.float64(0.2325), np.float64(0.02875), np.float64(-0.26875)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.929324374999851, 4.080233374999807, 6.035077959000773]","[None, None, 'target']",194,0,194,0,297.9517294590005,,10,297.9431492090007,297.9517294590005,297.9517294590005,0.01930562499910593,303.9782731669984,"[np.float64(0.185), np.float64(0.01625), np.float64(-0.26875)]","[np.float64(0.2325), np.float64(0.02875), np.float64(-0.26875)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[2.929324374999851, 4.080233374999807, 6.035077959000773]","[None, None, 'target']",002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
195,0,195,[np.float64(-0.12625)],[np.float64(-0.29625)],[1],[0],[0],[1.485844625000027],['target'],195,0,195,0,303.9953928340001,,5,303.988403542,303.9953928340001,303.9953928340001,0.009927667000738438,305.4743155840006,[np.float64(-0.12625)],[np.float64(-0.29625)],[1],[0],[0],[1.485844625000027],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
196,0,196,[np.float64(0.08875)],[np.float64(-0.19)],[1],[0],[0],[2.233633625000948],['target'],196,0,196,0,305.5045167499993,,10,305.4950379999973,305.5045167499993,305.5045167499993,0.02054604200020549,307.7287052920001,[np.float64(0.08875)],[np.float64(-0.19)],[1],[0],[0],[2.233633625000948],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
197,0,197,[np.float64(0.15875)],[np.float64(-0.21125)],[1],[0],[0],[0.7841434580004716],['target'],197,0,197,0,307.74550833399917,,5,307.7386331669986,307.74550833399917,307.74550833399917,0.009799583996937145,308.5228350420002,[np.float64(0.15875)],[np.float64(-0.21125)],[1],[0],[0],[0.7841434580004716],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
198,0,198,[np.float64(-0.235)],[np.float64(0.45)],[1],[0],[0],[1.4559399169993412],['target'],198,0,198,0,308.5420637499992,,5,308.534787624998,308.5420637499992,308.5420637499992,0.01179795799907879,309.99079779199747,[np.float64(-0.235)],[np.float64(0.45)],[1],[0],[0],[1.4559399169993412],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
199,0,199,[np.float64(0.4775)],[np.float64(0.41)],[1],[0],[0],[1.220891249999113],['target'],199,0,199,0,310.00987508400067,,5,310.00266495899996,310.00987508400067,310.00987508400067,0.01170983300107764,311.2236057919981,[np.float64(0.4775)],[np.float64(0.41)],[1],[0],[0],[1.220891249999113],['target'],002,001,2025-09-30_09h51.57.252,Visual Search,,2025.1.1,None,2025-09-30 09h52.05.190379 +0530,
